Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.359799999999998,0.5181899788011646
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,4.2498000000000005,0.5323188869432626
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,26.18600000000001,0.9768051290689461
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.2192,0.501197157712325
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.13765,0.5019206211785698
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.200185454545457,0.5100172134994444
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,3.0042025274725286,0.5027145150129069
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,2.980477824933688,0.5196568162276685
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2141142857142846,0.5000498032651414
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.130466666666667,0.5004093876862942
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.181966666666664,0.5198658369229777
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,14.912799999999995,0.9723885208522207
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.661999999999999,0.5179482848646941
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,1.0432000000000006,0.532930820403678
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.366,0.5068885641126005
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.0454933333333343,0.5298060291641782
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.5967832537560485,0.5000025868640995
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,19.195999999999994,0.5452448952289355
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.372800000000001,0.5556534024582939
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.668398245614035,0.5357352751732147
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.61584,0.5316132992650954
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.390376016260162,0.5000231552657396
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.3308622222222213,0.5155124280829904
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,1.4598000000000002,0.5323188869432625
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.4974,0.7438855466718318
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.396266666666666,0.7168281017475612
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,1.9522666666666653,0.5070331538603864
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.6951587878787886,0.5297484704047796
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.842214285714282,0.5092355323660738
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.3148000000000002,0.5000057599999997
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.37744,0.5000394383999182
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.677955555555557,0.5023988043113302
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.4431,0.5051192236131757
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.345666666666667,0.5038646174828871
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,2.177399999999999,0.501497685520774
